"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-07-27","0.3",",,S",,,"16.8","H,,S","21.1",",,S","14.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-07-28","0.5",",,S",,,"18.3","H,,S","22.4",",,S","15.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-07-29","0.0",",,S",,,"18.3","H,,S","23.6",",,S","14.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-07-30","0.0",",,S",,,"18.2","H,,S","23.6",",,S","13.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-07-31","0.0",",,S",,,"19.1","H,,S","25.3",",,S","12.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-01","0.0",",,S",,,"21.2","H,,S","27.4",",,S","14.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-02","0.0",",,S",,,"22.7","H,,S","29.1",",,S","15.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-03","9.9",",,S",,,"21.9","H,,S","27.8",",,S","17.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-04","0.5",",,S",,,"20.3","H,,S","26.5",",,S","17.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-05","7.9",",,S",,,"20.1","H,,S","25.5",",,S","17.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-06","22.6",",,S",,,"18.3","H,,S","21.6",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-07","3.8",",,S",,,"16.8","H,,S","21.9",",,S","12.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-08","5.8",",,S",,,"16.3","H,,S","21.0",",,S","13.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-09","2.8",",,S",,,"16.4","H,,S","19.7",",,S","13.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-10","0.0",",,S",,,"18.1","H,,S","24.1",",,S","11.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-11","0.0",",,S",,,"20.6","H,,S","25.8",",,S","13.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-12","0.0",",,S",,,"20.3","H,,S","24.2",",,S","17.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-13","0.5",",,S",,,"19.8","H,,S","23.9",",,S","16.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-14","4.3",",,S",,,"19.5","H,,S","22.8",",,S","16.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-15","0.0",",,S",,,"19.1","H,,S","24.0",",,S","14.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-16","0.0",",,S",,,"21.5","H,,S","27.4",",,S","16.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-17","0.0",",,S",,,"21.5","H,,S","27.7",",,S","16.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-18","0.0",",,S",,,"21.7","H,,S","25.7",",,S","17.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-19","0.0",",,S",,,"21.2","H,,S","25.9",",,S","18.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-20","0.0",",,S",,,"23.9","H,,S","30.8",",,S","16.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-21","1.5",",,S",,,"26.4","H,,S","33.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-22","0.3",",,S",,,"22.2","H,,S","29.9",",,S","18.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-23","0.3",",,S",,,"22.2","H,,S","27.3",",,S","18.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-24","0.0",",,S",,,"19.8","H,,S","24.2",",,S","16.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-25","0.0",",,S",,,"21.4","H,,S","25.8",",,S","17.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-26","13.2",",,S",,,"16.6","H,,S","23.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-27","2.5",",,S",,,"15.3","H,,S","20.7",",,S","12.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-28","6.9",",,S",,,"16.2","H,,S","19.6",",,S","13.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-29","0.0",",,S",,,"15.8","H,,S","20.8",",,S","11.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-30","0.0",",,S",,,"15.8","H,,S","21.4",",,S","11.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-08-31","0.0",",,S",,,"17.6","H,,S","23.0",",,S","11.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-01","0.3",",,S",,,"20.6","H,,S","27.2",",,S","15.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-02","0.0",",,S",,,"23.3","H,,S","29.4",",,S","17.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-03","0.0",",,S",,,"23.3","H,,S","31.7",",,S","17.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-04","14.5",",,S",,,"18.8","H,,S","23.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-05","1.5",",,S",,,"16.7","H,,S","20.9",",,S","13.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-06","0.0",",,S",,,"17.7","H,,S","21.7",",,S","12.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-07","0.5",",,S",,,"16.6","H,,S","20.4",",,S","13.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-08","0.0",",,S",,,"16.9","H,,S","19.6",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-09","0.8",",,S",,,"21.4","H,,S","25.6",",,S","18.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-10","0.0",",,S",,,"23.3","H,,S","31.4",",,S","17.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-11","0.0",",,S",,,"17.3","H,,S","26.2",",,S","15.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-12","7.9",",,S",,,"19.1","H,,S","23.4",",,S","14.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-13","0.0",",,S",,,"18.2","H,,S","21.7",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-14","0.0",",,S",,,"15.1","H,,S","20.2",",,S","10.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-15","0.0",",,S",,,"16.4","H,,S","21.9",",,S","11.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-16","0.0",",,S",,,"17.9","H,,S","25.8",",,S","12.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-17","0.0",",,S",,,"16.1","H,,S","22.6",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-18","6.1",",,S",,,"13.4","H,,S","17.6",",,S","9.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-19","0.5",",,S",,,"15.2","H,,S","19.3",",,S","12.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-20","0.3",",,S",,,"16.4","H,,S","19.4",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-21","0.0",",,S",,,"18.6","H,,S","20.2",",,S","15.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-22",,,,,"16.7","H,,S","20.0",",,S","13.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-23","0.0",",,S",,,"15.1","H,,S",,,"10.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-24",,,,,"17.9","H,,S","23.3",",,S","11.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-25","0.0",",,S",,,"19.6","H,,S","25.8",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-26","0.0",",,S",,,"20.6","H,,S","26.1",",,S","15.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-27","0.0",",,S",,,"20.6","H,,S","25.5",",,S","16.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-28","0.0",",,S",,,"21.6","H,,S","28.4",",,S","15.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-29","0.0",",,S",,,"21.1","H,,S","28.4",",,S","14.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-09-30","0.0",",,S",,,"21.0","H,,S","29.2",",,S","14.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-01","0.0",",,S",,,"21.4","H,,S","28.9",",,S","15.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-02","0.0",",,S",,,"20.9","H,,S","27.7",",,S","15.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-03","0.0",",,S",,,"20.5","H,,S","28.0",",,S","13.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-04","0.0",",,S",,,"18.7","H,,S","23.2",",,S","15.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-05","0.0",",,S",,,"17.8","H,,S","20.0",",,S","15.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-06","0.0",",,S",,,"15.4","H,,S","19.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-07","1.3",",,S",,,"12.1","H,,S","15.1",",,S","10.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-08","0.8",",,S",,,"12.1","H,,S","13.9",",,S","10.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-09","0.5",",,S",,,"15.6","H,,S","17.3",",,S","11.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-10","4.8",",,S",,,"16.6","H,,S","18.3",",,S","15.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-11","0.0",",,S",,,"16.3","H,,S","17.7",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-12","0.0",",,S",,,"15.6","H,,S","17.1",",,S","14.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-13","0.0",",,S",,,"16.0","H,,S","19.7",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-14","0.3",",,S",,,"12.5","H,,S","16.7",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-15","0.0",",,S",,,"10.6","H,,S","16.6",",,S","5.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-16","0.0",",,S",,,"11.6","H,,S","17.5",",,S","6.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-17","0.0",",,S",,,"13.2","H,,S","17.5",",,S","10.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-18","0.0",",,S",,,"11.6","H,,S","16.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-19","8.6",",,S",,,"9.5","H,,S","13.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-20","0.8",",,S",,,"8.3","H,,S","12.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-21","0.0",",,S",,,"7.1","H,,S","12.5",",,S","3.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-22","0.0",",,S",,,"6.3","H,,S","11.6",",,S","1.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-23","0.0",",,S",,,"10.9","H,,S","18.3",",,S","5.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-24","0.0",",,S",,,"12.7","H,,S","17.7",",,S","7.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-25","7.1",",,S",,,"12.6","H,,S","16.9",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-26","5.8",",,S",,,"11.5","H,,S",,,,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-27","0.0",",,S",,,"13.0","H,,S","17.3",",,S","8.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-28","0.0",",,S",,,"14.8","H,,S","17.3",",,S","12.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-29","0.0",",,S",,,"15.3","H,,S","17.4",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-30","0.3",",,S",,,"13.7","H,,S","15.8",",,S","11.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-10-31","0.0",",,S",,,"12.7","H,,S","17.9",",,S","9.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-01","0.0",",,S",,,"11.3","H,,S","14.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-02","5.3",",,S",,,"13.2","H,,S","17.1",",,S","9.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-03","0.0",",,S",,,"15.8","H,,S","17.5",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-04","11.2",",,S",,,"14.3","H,,S","17.8",",,S","11.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-05","12.4",",,S",,,"14.7","H,,S","17.4",",,S","13.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-06","0.0",",,S",,,"13.9","H,,S","15.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-07","0.0",",,S",,,"10.9","H,,S","13.5",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-08","1.0","B,,S",,,"10.2","H,,S","11.0",",,S","9.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-09","1.5","B,,S",,,"12.6","H,,S","16.8",",,S","10.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-10","0.0","B,,S",,,"10.1","H,,S","13.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-11","0.0",",,S",,,"8.7","H,,S","9.6",",,S","7.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-12","0.0",",,S",,,"11.7","H,,S","16.5",",,S","7.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-13","0.0",",,S",,,"10.2","H,,S","15.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-14","0.0",",,S",,,"8.2","H,,S","14.0",",,S","5.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-15","0.0",",,S",,,"4.9","H,,S","8.3",",,S","3.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-16","0.0",",,S",,,"3.7","H,,S","5.6",",,S","2.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-17","0.0",",,S",,,"9.8","H,,S","13.6",",,S","4.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-18","0.0",",,S",,,"9.9","H,,S","13.6",",,S","7.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-19","0.0",",,S",,,"8.9","H,,S","13.4",",,S","5.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-20","0.0",",,S",,,"8.8","H,,S","13.6",",,S","5.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-21","0.0",",,S",,,"9.7","H,,S","13.0",",,S","6.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-22","0.0",",,S",,,"10.6","H,,S","15.0",",,S","7.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-23","0.0","B,,S",,,"11.2","H,,S","14.2",",,S","9.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-24","0.0",",,S",,,"9.4","H,,S","12.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-25","0.0",",,S",,,"7.6","H,,S","10.0",",,S","4.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-26","0.0",",,S",,,"6.6","H,,S","9.4",",,S","5.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-27","0.0",",,S",,,"10.4","H,,S","14.0",",,S","6.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-28","0.0",",,S",,,"7.7","H,,S","12.4",",,S","5.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-29","0.0",",,S",,,"7.8","H,,S",,,"5.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-11-30","0.5",",,S",,,"8.5","H,,S","12.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-01","0.0",",,S",,,"11.1","H,,S","13.6",",,S","5.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-02","1.0",",,S",,,"9.6","H,,S","13.6",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-03","0.5",",,S",,,"9.8","H,,S","12.4",",,S","6.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-04","4.3",",,S",,,"11.9","H,,S","13.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-05","7.6",",,S",,,"7.3","H,,S","13.0",",,S","4.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-06","1.0",",,S",,,"7.2","H,,S","9.4",",,S","5.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-07","0.5",",,S",,,"9.6","H,,S","12.1",",,S","6.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-08","0.8",",,S",,,"8.7","H,,S",,,"5.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-09","1.3",",,S",,,"8.9","H,,S","11.8",",,S","7.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-10","2.3",",,S",,,"6.5","H,,S","8.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-11","0.0",",,S",,,"4.6","H,,S",,,"1.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-12","4.6",",,S",,,"8.0","H,,S","10.1",",,S","6.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-13","1.0",",,S",,,"9.4","H,,S","12.4",",,S","6.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-14","16.0",",,S",,,"7.8","H,,S","9.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-15","0.0",",,S",,,"6.8","H,,S","8.8",",,S","5.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-16","21.6",",,S",,,"8.1","H,,S","13.4",",,S","4.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-17","7.6",",,S",,,"4.6","H,,S","7.9",",,S","3.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-18","0.5",",,S",,,"4.0","H,,S","5.7",",,S","2.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-19","0.8",",,S",,,"2.7","H,,S",,,"-0.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-20","4.3",",,S",,,"8.2","H,,S","10.0",",,S","3.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-21","4.3",",,S",,,"9.1","H,,S","11.9",",,S","6.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-22","2.3",",,S",,,"11.3","H,,S","12.2",",,S","10.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-23","0.0",",,S",,,"9.2","H,,S","11.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-24","2.3",",,S",,,"6.6","H,,S","9.5",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-25","0.0",",,S",,,"8.1","H,,S","10.4",",,S","5.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-26","0.0",",,S",,,"8.7","H,,S","12.6",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-27","0.0",",,S",,,"3.4","H,,S","7.8",",,S","1.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-28","0.0",",,S",,,"4.3","H,,S",,,"0.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-29","0.0",",,S",,,"6.7","H,,S",,,"4.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-30","4.6",",,S",,,"7.7","H,,S","9.1",",,S","6.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2011-12-31","6.1",",,S",,,"11.8","H,,S","12.9",",,S","6.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2012-01-01","0.8",",,S",,,"12.9","H,,S","14.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2012-01-02","7.9",",,S",,,"8.3","H,,S","13.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2012-01-03","0.5",",,S",,,"9.2","H,,S","12.4",",,S","4.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2012-01-04","1.8",",,S",,,"8.4","H,,S","12.4",",,S","6.5",",,S"
